,col_1,col_2,Target,Target_Spurious
2630,0.814,0.1859,0,0
2631,0.291,0.709,0,1
2632,0.602,0.398,0,1
2633,0.887,0.1128,0,0
2634,0.637,0.363,0,0
2635,0.2644,0.736,0,1
2636,0.6206,0.3794,0,0
2637,0.7593,0.2407,0,0
2638,0.1217,0.8784,0,1
2639,0.743,0.2568,0,0
2640,0.853,0.1471,0,0
2641,0.5947,0.4055,0,0
2642,0.789,0.2108,0,0
2643,0.905,0.09534,0,0
2644,0.829,0.171,0,0
2645,0.0933,0.9067,0,1
2646,0.0833,0.9165,0,1
2647,0.776,0.224,0,0
2648,0.6226,0.3774,0,1
2649,0.10895,0.891,0,1
2650,0.2338,0.766,0,1
2651,0.1733,0.8267,0,1
2652,0.8687,0.1312,0,0
2653,0.1956,0.804,0,1
2654,0.57,0.4302,0,0
2655,0.18,0.82,0,1
2656,0.887,0.1128,0,0
2657,0.8765,0.12335,0,0
2658,0.743,0.2568,0,0
2659,0.644,0.3557,0,0
2660,0.07007,0.93,0,1
2661,0.4668,0.533,0,1
2662,0.0786,0.9214,0,1
2663,0.0845,0.9155,0,1
2664,0.03333,0.967,0,1
2665,0.361,0.6387,0,1
2666,0.888,0.112,0,0
2667,0.66,0.3398,0,1
2668,0.1082,0.8916,0,1
2669,0.8223,0.1779,0,0
2670,0.88,0.12,0,0
2671,0.8105,0.1896,0,0
2672,0.2554,0.7446,0,1
2673,0.03677,0.9634,0,1
2674,0.457,0.543,0,1
2675,0.8916,0.1082,0,0
2676,0.813,0.1871,0,0
2677,0.02954,0.9707,0,1
2678,0.927,0.0732,0,0
2679,0.1956,0.804,0,1
2680,0.731,0.269,0,0
2681,0.88,0.12,0,0
2682,0.224,0.776,0,1
2683,0.919,0.08093,0,0
2684,0.9175,0.0827,0,0
2685,0.4148,0.585,0,1
2686,0.10126,0.899,0,1
2687,0.8833,0.11676,0,0
2688,0.874,0.126,0,0
2689,0.951,0.04886,0,0
2690,0.1733,0.8267,0,1
2691,0.1688,0.831,0,1
2692,0.875,0.1251,0,0
2693,0.839,0.1614,0,0
2694,0.2437,0.7563,0,1
2695,0.07056,0.929,0,1
2696,0.22,0.78,0,1
2697,0.3398,0.66,0,1
2698,0.89,0.1097,0,0
2699,0.9136,0.0866,0,0
2700,0.6113,0.3887,0,1
2701,0.888,0.112,0,0
2702,0.86,0.1404,0,0
2703,0.04794,0.952,0,1
2704,0.8276,0.1721,0,0
2705,0.1531,0.847,0,1
2706,0.155,0.8447,0,1
2707,0.326,0.674,0,1
2708,0.86,0.1404,0,0
2709,0.06757,0.9326,0,1
2710,0.5757,0.4243,0,0
2711,0.7983,0.2018,0,0
2712,0.4436,0.5566,0,1
2713,0.674,0.326,0,0
2714,0.2161,0.784,0,1
2715,0.0666,0.9336,0,1
2716,0.9375,0.06232,0,0
2717,0.3057,0.6943,0,1
2718,0.2422,0.758,0,1
2719,0.7607,0.2394,0,0
2720,0.459,0.541,0,1
2721,0.854,0.1461,0,0
2722,0.849,0.151,0,0
2723,0.07697,0.923,0,1
2724,0.9424,0.0575,0,0
2725,0.902,0.0981,0,0
2726,0.9097,0.0901,0,0
2727,0.1744,0.8257,0,1
2728,0.7827,0.2173,0,0
2729,0.928,0.0716,0,0
2730,0.398,0.602,0,1
2731,0.4167,0.583,0,1
2732,0.2942,0.7056,0,1
2733,0.1471,0.853,0,1
2734,0.096,0.904,0,1
2735,0.589,0.4111,0,1
2736,0.2451,0.755,0,1
2737,0.859,0.1412,0,0
2738,0.0974,0.903,0,1
2739,0.094,0.906,0,1
2740,0.814,0.1859,0,0
2741,0.9004,0.0995,0,0
2742,0.2161,0.784,0,1
2743,0.7993,0.2006,0,0
2744,0.755,0.2451,0,1
2745,0.888,0.112,0,0
2746,0.1561,0.8438,0,1
2747,0.9653,0.03488,0,0
2748,0.7812,0.2186,0,0
2749,0.679,0.3208,0,1
2750,0.2737,0.7266,0,1
2751,0.3364,0.6636,0,1
2752,0.824,0.1755,0,0
2753,0.9326,0.06757,0,0
2754,0.9126,0.0876,0,0
2755,0.9126,0.0876,0,0
2756,0.04922,0.9507,0,1
2757,0.8115,0.1884,0,0
2758,0.8374,0.1624,0,0
2759,0.6333,0.3667,0,1
2760,0.02676,0.973,0,1
2761,0.7593,0.2407,0,0
2762,0.6978,0.3025,0,1
2763,0.1993,0.801,0,1
2764,0.1471,0.853,0,1
2765,0.1656,0.8345,0,1
2766,0.938,0.0621,0,0
2767,0.04053,0.9595,0,1
2768,0.3757,0.6245,0,1
2769,0.4648,0.535,0,1
2770,0.396,0.604,0,1
2771,0.3242,0.676,0,1
2772,0.1404,0.86,0,1
2773,0.9097,0.0901,0,0
2774,0.3398,0.66,0,1
2775,0.4844,0.5156,0,1
2776,0.8887,0.11127,0,0
2777,0.7266,0.2737,0,0
2778,0.9434,0.05664,0,0
2779,0.1268,0.873,0,1
2780,0.9307,0.0695,0,0
2781,0.802,0.1981,0,0
2782,0.463,0.537,0,1
2783,0.6245,0.3757,0,1
2784,0.8164,0.1836,0,1
2785,0.929,0.07056,0,0
2786,0.3923,0.6074,0,0
2787,0.932,0.06805,0,0
2788,0.9253,0.07477,0,0
2789,0.793,0.2069,0,0
2790,0.809,0.1907,0,0
2791,0.1755,0.824,0,1
2792,0.0873,0.9126,0,1
2793,0.385,0.615,0,1
2794,0.823,0.1766,0,1
2795,0.709,0.291,0,0
2796,0.1348,0.865,0,1
2797,0.808,0.1919,0,0
2798,0.6113,0.3887,0,1
2799,0.504,0.496,0,0
2800,0.3225,0.6772,0,1
2801,0.881,0.1192,0,0
2802,0.9243,0.07587,0,0
2803,0.3794,0.6206,0,1
2804,0.9,0.10016,0,0
2805,0.823,0.1766,0,0
2806,0.914,0.0857,0,0
2807,0.856,0.1442,0,0
2808,0.8633,0.1366,0,0
2809,0.8164,0.1836,0,0
2810,0.152,0.848,0,1
2811,0.05542,0.945,0,1
2812,0.852,0.1481,0,0
2813,0.1471,0.853,0,1
2814,0.3647,0.6353,0,1
2815,0.4016,0.598,0,1
2816,0.1656,0.8345,0,1
2817,0.9507,0.04922,0,0
2818,0.4844,0.5156,0,1
2819,0.1152,0.885,0,1
2820,0.1666,0.8335,0,1
2821,0.829,0.171,0,0
2822,0.8843,0.11597,0,0
2823,0.0981,0.902,0,1
2824,0.2893,0.7104,0,1
2825,0.1268,0.873,0,1
2826,0.5547,0.4456,0,1
2827,0.717,0.283,0,0
2828,0.918,0.0821,0,0
2829,0.954,0.04602,0,0
2830,0.9307,0.0695,0,0
2831,0.8945,0.1056,0,0
2832,0.7026,0.2974,0,1
2833,0.2186,0.7812,0,1
2834,0.2494,0.7505,1,1
2835,0.4534,0.547,1,0
2836,0.804,0.1956,1,0
2837,0.0933,0.9067,1,1
2838,0.1045,0.8955,1,1
2839,0.7637,0.2366,1,0
2840,0.434,0.566,1,0
2841,0.04922,0.9507,1,1
2842,0.0857,0.914,1,1
2843,0.7124,0.2878,1,0
2844,0.8105,0.1896,1,0
2845,0.831,0.1688,1,0
2846,0.06854,0.9316,1,1
2847,0.05707,0.943,1,1
2848,0.7188,0.2815,1,0
2849,0.5156,0.4844,1,0
2850,0.0792,0.921,1,1
2851,0.11597,0.8843,1,1
2852,0.5796,0.4207,1,0
2853,0.0901,0.9097,1,1
2854,0.909,0.09076,1,0
2855,0.0673,0.9326,1,1
2856,0.06805,0.932,1,1
2857,0.4902,0.51,1,0
2858,0.587,0.413,1,0
2859,0.0511,0.9487,1,1
2860,0.5527,0.4475,1,0
2861,0.0716,0.928,1,1
2862,0.8174,0.1824,1,0
2863,0.272,0.728,1,1
2864,0.693,0.3074,1,0
2865,0.1755,0.824,1,1
2866,0.1733,0.8267,1,1
2867,0.6514,0.3486,1,0
2868,0.56,0.4397,1,0
2869,0.568,0.4321,1,0
2870,0.543,0.457,1,0
2871,0.6113,0.3887,1,0
2872,0.347,0.6533,1,1
2873,0.74,0.2598,1,0
2874,0.06854,0.9316,1,1
2875,0.02676,0.973,1,1
2876,0.1152,0.885,1,1
2877,0.8154,0.1848,1,0
2878,0.2466,0.7534,1,1
2879,0.154,0.8457,1,0
2880,0.7217,0.2783,1,0
2881,0.4922,0.508,1,0
2882,0.0534,0.947,1,1
2883,0.7866,0.2134,1,0
2884,0.9087,0.0914,1,0
2885,0.3486,0.6514,1,1
2886,0.1184,0.882,1,1
2887,0.1348,0.865,1,1
2888,0.7217,0.2783,1,0
2889,0.82,0.18,1,0
2890,0.8926,0.1074,1,0
2891,0.1152,0.885,1,1
2892,0.783,0.2167,1,0
2893,0.8345,0.1656,1,0
2894,0.15,0.85,1,1
2895,0.8154,0.1848,1,0
2896,0.8105,0.1896,1,1
2897,0.57,0.4302,1,0
2898,0.879,0.12085,1,0
2899,0.1721,0.8276,1,1
2900,0.589,0.4111,1,0
2901,0.0927,0.907,1,1
2902,0.2108,0.789,1,1
2903,0.4902,0.51,1,1
2904,0.5815,0.4187,1,1
2905,0.152,0.848,1,1
2906,0.0876,0.9126,1,1
2907,0.533,0.4668,1,1
2908,0.4456,0.5547,1,1
2909,0.847,0.1531,1,0
2910,0.866,0.1339,1,0
2911,0.2351,0.7646,1,1
2912,0.7773,0.2227,1,0
2913,0.10596,0.894,1,1
2914,0.4805,0.5195,0,1
2915,0.947,0.0534,0,0
2916,0.923,0.07697,0,0
2917,0.1052,0.895,0,1
2918,0.1128,0.887,0,1
2919,0.1624,0.8374,0,1
2920,0.1614,0.839,0,1
2921,0.801,0.1993,0,0
2922,0.8984,0.10156,0,0
2923,0.7324,0.2673,0,0
2924,0.9346,0.0656,0,0
2925,0.9272,0.07263,0,0
2926,0.0376,0.9624,0,1
2927,0.886,0.1136,0,0
2928,0.7974,0.2024,0,0
2929,0.891,0.10895,0,0
2930,0.895,0.1052,0,0
2931,0.843,0.1571,0,0
2932,0.885,0.1152,0,0
2933,0.5796,0.4207,0,1
2934,0.05624,0.944,0,1
2935,0.0895,0.9106,0,1
2936,0.2766,0.723,0,1
2937,0.1412,0.859,0,1
2938,0.8438,0.1561,0,0
2939,0.7983,0.2018,0,0
2940,0.1302,0.8696,0,1
2941,0.7773,0.2227,0,0
2942,0.8965,0.10376,0,0
2943,0.1956,0.804,0,1
2944,0.866,0.1339,0,0
2945,0.1128,0.887,0,1
2946,0.932,0.06805,0,0
2947,0.1721,0.8276,0,1
2948,0.2081,0.792,0,1
2949,0.88,0.12,0,0
2950,0.4302,0.57,0,1
2951,0.03677,0.9634,0,1
2952,0.2568,0.743,0,1
2953,0.9346,0.0656,0,0
2954,0.1531,0.847,0,1
2955,0.8174,0.1824,0,0
2956,0.908,0.09204,0,0
2957,0.2069,0.793,0,1
2958,0.2466,0.7534,0,1
2959,0.2069,0.793,0,1
2960,0.9263,0.07367,0,0
2961,0.07806,0.922,0,1
2962,0.2031,0.797,0,1
2963,0.839,0.1614,0,0
2964,0.842,0.1582,0,0
2965,0.749,0.251,0,0
2966,0.09875,0.9014,0,1
2967,0.632,0.3684,0,1
2968,0.824,0.1755,0,0
2969,0.6245,0.3757,0,1
2970,0.922,0.07806,0,0
2971,0.725,0.2751,0,0
2972,0.6704,0.3293,0,0
2973,0.8447,0.155,0,0
2974,0.0824,0.9175,0,1
2975,0.8823,0.11755,0,0
2976,0.674,0.326,0,0
2977,0.819,0.1813,0,0
2978,0.7065,0.2935,0,0
2979,0.224,0.776,0,1
2980,0.9,0.10016,0,0
2981,0.2006,0.7993,0,1
2982,0.6353,0.3647,0,0
2983,0.0885,0.9116,0,1
2984,0.9204,0.0798,0,0
2985,0.2161,0.784,0,1
2986,0.8457,0.154,0,0
2987,0.596,0.4036,0,1
2988,0.9556,0.04453,0,0
2989,0.9116,0.0882,0,0
2990,0.155,0.8447,0,1
2991,0.1981,0.802,0,1
2992,0.2351,0.7646,0,1
2993,0.1128,0.887,1,1
2994,0.4495,0.551,1,0
2995,0.0695,0.9307,1,1
2996,0.6245,0.3757,1,0
2997,0.7075,0.2925,1,0
2998,0.9136,0.0863,1,0
2999,0.769,0.231,1,0
3000,0.8696,0.1302,1,0
3001,0.8115,0.1884,1,0
3002,0.596,0.4036,1,0
3003,0.51,0.4902,1,0
3004,0.094,0.906,1,1
3005,0.7705,0.2295,1,0
3006,0.0775,0.9224,1,1
3007,0.875,0.1251,1,0
3008,0.3684,0.632,1,1
3009,0.1144,0.8857,1,1
3010,0.03137,0.9688,1,1
3011,0.2673,0.7324,1,1
3012,0.283,0.717,1,1
3013,0.05624,0.944,1,1
3014,0.8955,0.1045,1,0
3015,0.10596,0.894,1,1
3016,0.2644,0.736,1,1
3017,0.12085,0.879,1,1
3018,0.2213,0.779,1,1
3019,0.808,0.1919,1,0
3020,0.8843,0.11597,1,0
3021,0.08093,0.919,1,1
3022,0.814,0.1859,1,0
3023,0.819,0.1813,0,0
3024,0.5137,0.4863,0,1
3025,0.924,0.0764,0,0
3026,0.9194,0.0804,0,0
3027,0.7324,0.2673,0,0
3028,0.5195,0.4805,0,1
3029,0.8643,0.1357,0,0
3030,0.2108,0.789,0,1
3031,0.2583,0.7417,0,1
3032,0.935,0.0651,0,0
3033,0.2861,0.714,0,1
3034,0.8457,0.154,0,0
3035,0.583,0.4167,0,0
3036,0.4243,0.5757,0,0
3037,0.1432,0.857,0,1
3038,0.539,0.461,0,1
3039,0.1432,0.857,0,1
3040,0.699,0.3008,0,1
3041,0.1755,0.824,0,1
3042,0.769,0.231,0,0
3043,0.1128,0.887,0,1
3044,0.739,0.2612,0,0
3045,0.05792,0.942,0,1
3046,0.7734,0.2268,0,0
3047,0.2081,0.792,0,1
3048,0.3381,0.662,0,1
3049,0.693,0.3074,0,1
3050,0.0974,0.903,0,1
3051,0.2583,0.7417,0,1
3052,0.894,0.10596,0,0
3053,0.04224,0.9575,0,1
3054,0.6533,0.347,0,0
3055,0.1225,0.8774,0,1
3056,0.7676,0.2323,0,0
3057,0.6567,0.3433,0,0
3058,0.9346,0.0656,0,0
3059,0.832,0.1677,0,0
3060,0.6636,0.3364,0,0
3061,0.971,0.02887,0,0
3062,0.8066,0.1931,0,0
3063,0.0927,0.907,0,1
3064,0.8105,0.1896,0,0
3065,0.8364,0.1635,0,0
3066,0.869,0.1307,0,0
3067,0.788,0.212,0,0
3068,0.04083,0.959,0,1
3069,0.463,0.537,0,1
3070,0.803,0.1968,0,0
3071,0.913,0.0869,0,0
3072,0.2815,0.7188,0,1
3073,0.9194,0.0804,0,0
3074,0.658,0.3416,0,0
3075,0.667,0.3328,0,1
3076,0.254,0.746,0,1
3077,0.179,0.821,0,1
3078,0.1608,0.8394,0,1
3079,0.861,0.1394,0,0
3080,0.291,0.709,0,1
3081,0.8716,0.1285,0,0
3082,0.907,0.0927,0,0
3083,0.936,0.0642,0,0
3084,0.1451,0.855,0,1
3085,0.824,0.1755,0,0
3086,0.857,0.1432,0,1
3087,0.6807,0.319,0,0
3088,0.8687,0.1312,0,0
3089,0.1251,0.875,0,1
3090,0.8154,0.1848,0,0
3091,0.7446,0.2554,0,0
3092,0.126,0.874,0,1
3093,0.849,0.151,0,0
3094,0.07367,0.9263,0,1
3095,0.0742,0.926,0,1
3096,0.9165,0.0833,0,0
3097,0.18,0.82,0,1
3098,0.304,0.696,0,1
3099,0.749,0.251,0,0
3100,0.851,0.149,0,0
3101,0.0546,0.9453,0,1
3102,0.04114,0.959,0,1
3103,0.947,0.053,0,0
3104,0.933,0.0671,0,0
3105,0.948,0.05185,0,0
3106,0.1152,0.885,0,1
3107,0.7944,0.2056,0,0
3108,0.155,0.8447,0,1
3109,0.881,0.1192,0,0
3110,0.179,0.821,0,1
3111,0.7563,0.2437,0,0
3112,0.6704,0.3293,0,1
3113,0.2568,0.743,0,1
3114,0.1302,0.8696,0,1
3115,0.879,0.12085,0,0
3116,0.1884,0.8115,0,1
3117,0.7324,0.2673,0,0
3118,0.779,0.2213,0,0
3119,0.0538,0.9463,0,1
3120,0.9673,0.03284,0,0
3121,0.7266,0.2737,0,0
3122,0.1384,0.8613,0,1
3123,0.2081,0.792,0,1
3124,0.564,0.4358,0,1
3125,0.854,0.1461,0,0
3126,0.8833,0.11676,0,0
3127,0.1813,0.819,0,1
3128,0.824,0.1755,0,0
3129,0.8887,0.11127,0,0
3130,0.5273,0.4727,0,1
3131,0.2407,0.7593,0,1
3132,0.1943,0.8057,0,1
3133,0.248,0.752,0,1
3134,0.1635,0.8364,0,1
3135,0.1635,0.8364,0,1
3136,0.971,0.02866,0,0
3137,0.4187,0.5815,0,1
3138,0.7373,0.263,0,0
3139,0.8345,0.1656,0,0
3140,0.6807,0.319,0,0
3141,0.851,0.149,0,0
3142,0.10486,0.895,0,1
3143,0.8916,0.1082,0,0
3144,0.0651,0.935,0,1
3145,0.95,0.04996,0,0
3146,0.126,0.874,0,1
3147,0.7905,0.2095,0,0
3148,0.8267,0.1733,0,0
3149,0.296,0.704,0,1
3150,0.821,0.179,0,0
3151,0.7266,0.2737,0,0
3152,0.9097,0.0901,0,0
3153,0.931,0.06903,0,0
3154,0.1471,0.853,0,1
3155,0.4844,0.5156,0,1
3156,0.562,0.4377,0,1
3157,0.2451,0.755,0,1
3158,0.7944,0.2056,0,0
3159,0.1779,0.8223,0,1
3160,0.0721,0.9277,0,1
3161,0.2295,0.7705,0,1
3162,0.6353,0.3647,0,1
3163,0.1733,0.8267,0,1
3164,0.4,0.6,0,1
3165,0.797,0.2031,0,0
3166,0.9453,0.0546,0,0
3167,0.793,0.2069,0,0
3168,0.7593,0.2407,0,0
3169,0.2705,0.7295,0,1
3170,0.8687,0.1312,0,0
3171,0.6353,0.3647,0,0
3172,0.831,0.1688,0,0
3173,0.1339,0.866,0,1
3174,0.3242,0.676,0,1
3175,0.03876,0.9614,0,1
3176,0.7505,0.2494,0,0
3177,0.4282,0.572,0,1
3178,0.897,0.103,0,0
3179,0.1152,0.885,0,1
3180,0.0592,0.941,0,1
3181,0.055,0.945,0,1
3182,0.07263,0.9272,0,1
3183,0.1656,0.8345,0,1
3184,0.2612,0.739,0,1
3185,0.5312,0.4688,0,1
3186,0.1907,0.809,0,1
3187,0.6807,0.319,0,0
3188,0.1571,0.843,0,1
3189,0.2186,0.7812,0,1
3190,0.8774,0.1225,0,0
3191,0.82,0.18,0,0
3192,0.9243,0.07587,0,0
3193,0.05707,0.943,0,1
3194,0.0995,0.9004,0,1
3195,0.9165,0.0833,0,0
3196,0.7944,0.2056,0,0
3197,0.9165,0.0833,0,0
3198,0.908,0.09204,0,0
3199,0.0933,0.9067,0,1
3200,0.212,0.788,0,1
3201,0.543,0.457,0,0
3202,0.04147,0.9585,0,1
3203,0.461,0.539,0,1
3204,0.1733,0.8267,0,1
3205,0.7563,0.2437,0,0
3206,0.9097,0.0901,0,0
3207,0.926,0.0742,0,0
3208,0.814,0.1859,0,0
3209,0.2554,0.7446,0,1
3210,0.398,0.602,0,1
3211,0.887,0.1128,0,0
3212,0.3174,0.6826,0,1
3213,0.4358,0.564,0,1
3214,0.626,0.3738,0,0
3215,0.796,0.2043,0,1
3216,0.9253,0.07477,0,0
3217,0.676,0.3242,0,0
3218,0.9395,0.06052,0,0
3219,0.9097,0.0901,0,0
3220,0.461,0.539,0,1
3221,0.0764,0.924,0,1
3222,0.916,0.08386,0,0
3223,0.885,0.1152,0,0
3224,0.894,0.10596,0,0
3225,0.3774,0.6226,0,1
3226,0.728,0.272,0,0
3227,0.0882,0.9116,0,1
3228,0.3433,0.6567,0,1
3229,0.66,0.3398,0,0
3230,0.696,0.304,0,1
3231,0.4282,0.572,0,1
3232,0.7007,0.299,0,0
3233,0.728,0.272,0,0
3234,0.0845,0.9155,0,1
3235,0.2598,0.74,0,1
3236,0.9507,0.04922,0,0
3237,0.7534,0.2466,0,0
3238,0.2612,0.739,0,1
3239,0.922,0.07806,0,0
3240,0.6807,0.319,0,0
3241,0.6494,0.3503,0,0
3242,0.954,0.04602,0,0
3243,0.151,0.849,0,1
3244,0.9307,0.0695,0,0
3245,0.8975,0.1023,0,0
3246,0.07556,0.9243,0,1
3247,0.882,0.1184,0,0
3248,0.1285,0.8716,0,1
3249,0.7373,0.263,0,0
3250,0.831,0.1688,0,0
3251,0.304,0.696,0,1
3252,0.1755,0.824,0,1
3253,0.9165,0.0833,0,0
3254,0.789,0.2108,0,0
3255,0.4187,0.5815,0,1
3256,0.696,0.304,0,0
3257,0.0341,0.966,0,1
3258,0.887,0.1128,0,0
3259,0.4727,0.5273,0,0
3260,0.1836,0.8164,0,1
3261,0.2161,0.784,0,1
3262,0.4302,0.57,0,1
3263,0.1755,0.824,0,1
3264,0.2108,0.789,0,1
3265,0.6567,0.3433,0,0
3266,0.1461,0.854,0,1
3267,0.1824,0.8174,0,1
3268,0.05145,0.9487,0,1
3269,0.2043,0.796,0,1
3270,0.8276,0.1721,0,0
3271,0.7505,0.2494,0,0
3272,0.658,0.3416,0,0
3273,0.1571,0.843,0,1
3274,0.2213,0.779,0,1
3275,0.9277,0.0721,0,0
3276,0.969,0.03056,0,0
3277,0.686,0.314,0,0
3278,0.4883,0.5117,0,0
3279,0.4863,0.5137,0,1
3280,0.8267,0.1733,0,0
3281,0.9404,0.05966,0,0
3282,0.1721,0.8276,0,1
3283,0.8057,0.1943,0,0
3284,0.1766,0.823,0,1
3285,0.887,0.1128,0,0
3286,0.05792,0.942,0,1
3287,0.2351,0.7646,0,1
3288,0.8965,0.10376,0,0
3289,0.6133,0.3867,0,1
3290,0.853,0.1471,0,0
3291,0.5254,0.4746,0,1
3292,0.6704,0.3293,0,0
3293,0.8438,0.1561,0,0
3294,0.2186,0.7812,0,1
3295,0.9155,0.0845,0,0
3296,0.1824,0.8174,0,1
3297,0.0845,0.9155,0,1
3298,0.796,0.2043,0,0
3299,0.2281,0.772,0,1
3300,0.9185,0.08154,0,0
3301,0.12,0.88,0,1
3302,0.9424,0.0575,0,0
3303,0.7256,0.2744,0,0
3304,0.0995,0.9004,0,1
3305,0.0496,0.95,0,1
3306,0.2255,0.7744,0,1
3307,0.1074,0.8926,0,1
3308,0.9185,0.08154,0,0
3309,0.0895,0.9106,0,1
3310,0.3503,0.6494,0,1
3311,0.928,0.0716,0,0
3312,0.396,0.604,0,1
3313,0.7812,0.2186,0,0
3314,0.8354,0.1646,0,0
3315,0.0869,0.913,0,1
3316,0.885,0.1152,0,0
3317,0.89,0.1101,0,0
3318,0.10156,0.8984,0,1
3319,0.8257,0.1744,0,0
3320,0.1919,0.808,0,1
3321,0.1968,0.803,0,1
3322,0.1813,0.819,0,1
3323,0.772,0.2281,0,0
3324,0.6895,0.3108,0,0
3325,0.05032,0.9497,0,1
3326,0.903,0.0974,0,0
3327,0.832,0.1677,0,0
3328,0.8164,0.1836,0,0
3329,0.7905,0.2095,0,0
3330,0.89,0.1097,0,0
3331,0.8438,0.1561,0,0
3332,0.734,0.2659,0,0
3333,0.304,0.696,0,1
3334,0.9053,0.09467,0,0
3335,0.662,0.3381,0,0
3336,0.8784,0.1217,0,0
3337,0.632,0.3684,0,1
3338,0.2494,0.7505,0,1
3339,0.598,0.4016,0,1
3340,0.04813,0.9517,0,1
3341,0.1192,0.881,0,1
3342,0.272,0.728,0,1
3343,0.04208,0.958,0,1
3344,0.6875,0.3123,0,0
3345,0.954,0.04602,0,0
3346,0.541,0.459,0,1
3347,0.06052,0.9395,0,1
3348,0.789,0.2108,0,0
3349,0.963,0.03705,0,0
3350,0.385,0.615,0,1
3351,0.7983,0.2018,0,0
3352,0.6094,0.3904,0,0
3353,0.05792,0.942,0,1
3354,0.911,0.0888,0,0
3355,0.831,0.1688,0,0
3356,0.0933,0.9067,0,1
3357,0.549,0.4514,0,1
3358,0.684,0.3157,0,0
3359,0.583,0.4167,0,1
3360,0.886,0.1136,0,0
3361,0.564,0.4358,0,1
3362,0.10895,0.891,0,1
3363,0.8105,0.1896,0,0
3364,0.637,0.363,0,0
3365,0.6226,0.3774,0,0
3366,0.824,0.1755,0,0
3367,0.8687,0.1312,0,0
3368,0.821,0.179,0,0
3369,0.85,0.15,0,0
3370,0.9365,0.0637,0,0
3371,0.919,0.08093,0,0
3372,0.8633,0.1366,0,0
3373,0.1733,0.8267,0,1
3374,0.0661,0.934,0,1
3375,0.868,0.1316,0,0
3376,0.788,0.212,0,0
3377,0.2186,0.7812,0,1
3378,0.0789,0.921,0,1
3379,0.4111,0.589,0,1
3380,0.1919,0.808,0,1
3381,0.83,0.1699,0,0
3382,0.05835,0.942,0,1
3383,0.2598,0.74,0,1
3384,0.886,0.1136,0,0
3385,0.1603,0.84,0,1
3386,0.1052,0.895,0,1
3387,0.8926,0.1074,0,0
3388,0.07104,0.9287,0,1
3389,0.8643,0.1357,0,0
3390,0.1699,0.83,0,1
3391,0.9165,0.0833,0,0
3392,0.6113,0.3887,0,1
3393,0.8687,0.1312,0,0
3394,0.926,0.0742,0,0
3395,0.541,0.459,0,1
3396,0.9263,0.07367,0,0
3397,0.2893,0.7104,0,1
3398,0.0974,0.903,0,1
3399,0.9243,0.07587,0,0
3400,0.808,0.1919,0,0
3401,0.2554,0.7446,0,1
3402,0.7393,0.2605,0,0
3403,0.839,0.1614,0,0
3404,0.858,0.1422,0,0
3405,0.096,0.904,0,1
3406,0.9287,0.07104,0,0
3407,0.094,0.906,0,1
3408,0.78,0.22,0,0
3409,0.4111,0.589,0,1
3410,0.7295,0.2705,0,0
3411,0.7266,0.2737,0,0
3412,0.149,0.851,0,1
3413,0.3486,0.6514,0,1
3414,0.7124,0.2878,0,0
3415,0.3242,0.676,0,1
3416,0.855,0.1451,0,0
3417,0.0974,0.903,0,1
3418,0.6533,0.347,0,0
3419,0.7676,0.2323,0,0
3420,0.1105,0.8896,0,1
3421,0.0833,0.9165,0,1
3422,0.886,0.1136,0,0
3423,0.1896,0.8105,0,1
3424,0.4187,0.5815,0,1
3425,0.728,0.272,0,0
3426,0.8066,0.1931,0,0
3427,0.628,0.372,0,0
3428,0.372,0.628,0,1
3429,0.856,0.1442,0,0
3430,0.63,0.37,0,0
3431,0.1348,0.865,0,1
3432,0.3774,0.6226,0,1
3433,0.931,0.06903,0,0
3434,0.04083,0.959,0,1
3435,0.8057,0.1943,0,0
3436,0.1646,0.8354,0,1
3437,0.4187,0.5815,0,1
3438,0.866,0.1339,0,0
3439,0.904,0.096,0,0
3440,0.963,0.0369,0,0
3441,0.9277,0.0721,0,0
3442,0.946,0.0542,0,0
3443,0.918,0.0821,0,0
3444,0.9414,0.05878,0,0
3445,0.6187,0.381,0,0
3446,0.0753,0.925,0,1
3447,0.06757,0.9326,0,1
3448,0.906,0.094,0,0
3449,0.7744,0.2255,0,0
3450,0.1766,0.823,0,1
3451,0.821,0.179,0,0
3452,0.126,0.874,0,1
3453,0.5156,0.4844,0,0
3454,0.51,0.4902,0,1
3455,0.3025,0.6978,0,1
3456,0.3008,0.699,0,1
3457,0.676,0.3242,0,1
3458,0.9204,0.0798,0,0
3459,0.9014,0.09875,0,0
3460,0.7676,0.2323,0,0
3461,0.1919,0.808,0,1
3462,0.589,0.4111,0,0
3463,0.9253,0.07477,0,0
3464,0.1848,0.8154,0,1
3465,0.3667,0.6333,0,1
3466,0.05792,0.942,0,1
3467,0.841,0.1592,0,0
3468,0.699,0.3008,0,1
3469,0.224,0.776,0,1
3470,0.852,0.1481,0,0
3471,0.85,0.15,0,0
3472,0.7153,0.2847,0,1
3473,0.06854,0.9316,0,1
3474,0.3157,0.684,0,1
3475,0.1744,0.8257,0,1
3476,0.347,0.6533,0,1
3477,0.11755,0.8823,0,1
3478,0.5796,0.4207,0,1
3479,0.5234,0.4766,0,1
3480,0.304,0.696,0,1
3481,0.755,0.2451,0,0
3482,0.7446,0.2554,0,0
3483,0.8267,0.1733,0,0
3484,0.0933,0.9067,0,1
3485,0.02576,0.974,0,1
3486,0.691,0.309,0,0
